0.00798586	0.0318182	0
0.00798586	0.0322727	0
0.00798586	0.0327273	0
0.00798586	0.0331818	0
0.00798586	0.0336364	0
0.00798586	0.0340909	0
0.00798586	0.0345455	0
0.00798586	0.035	0
0.00798586	0.0354545	0
0.00798586	0.0359091	0
0.00798586	0.0363636	0
0.00798586	0.0368182	0
0.00798586	0.0372727	0
0.00798586	0.0377273	0
0.00798586	0.0381818	0
0.00798586	0.0386364	0
0.00798586	0.0390909	0
0.00798586	0.0395455	0
0.00798586	0.04	0
0.00798586	0.0404545	0
0.00798586	0.0409091	0
0.00798586	0.0413636	0
0.00798586	0.0418182	0
0.00798586	0.0422727	0
0.00798586	0.0427273	0
0.00798586	0.0431818	0
0.00798586	0.0436364	0
0.00798586	0.0440909	0
0.00798586	0.0445455	0
0.00798586	0.045	0

0.00812121	0	0
0.00812121	0.000454545	0
0.00812121	0.000909091	0
0.00812121	0.00136364	0
0.00812121	0.00181818	0
0.00812121	0.00227273	0
0.00812121	0.00272727	0
0.00812121	0.00318182	0
0.00812121	0.00363636	0
0.00812121	0.00409091	0
0.00812121	0.00454545	0
0.00812121	0.005	0
0.00812121	0.00545455	0
0.00812121	0.00590909	0
0.00812121	0.00636364	0
0.00812121	0.00681818	0
0.00812121	0.00727273	0
0.00812121	0.00772727	0
0.00812121	0.00818182	0
0.00812121	0.00863636	0
0.00812121	0.00909091	0
0.00812121	0.00954545	0
0.00812121	0.01	0
0.00812121	0.0104545	0
0.00812121	0.0109091	0
0.00812121	0.0113636	0
0.00812121	0.0118182	0
0.00812121	0.0122727	0
0.00812121	0.0127273	0
0.00812121	0.0131818	0
0.00812121	0.0136364	0
0.00812121	0.0140909	0
0.00812121	0.0145455	0
0.00812121	0.015	0
0.00812121	0.0154545	0
0.00812121	0.0159091	0
0.00812121	0.0163636	0
0.00812121	0.0168182	0
0.00812121	0.0172727	0
0.00812121	0.0177273	0
0.00812121	0.0181818	0
0.00812121	0.0186364	0
0.00812121	0.0190909	0
0.00812121	0.0195455	0
0.00812121	0.02	0
0.00812121	0.0204545	0
0.00812121	0.0209091	0
0.00812121	0.0213636	0
0.00812121	0.0218182	0
0.00812121	0.0222727	0
0.00812121	0.0227273	0
0.00812121	0.0231818	0
0.00812121	0.0236364	0
0.00812121	0.0240909	0
0.00812121	0.0245455	0
0.00812121	0.025	0
0.00812121	0.0254545	0
0.00812121	0.0259091	0
0.00812121	0.0263636	0
0.00812121	0.0268182	0
0.00812121	0.0272727	0
0.00812121	0.0277273	0
0.00812121	0.0281818	0
0.00812121	0.0286364	0
0.00812121	0.0290909	0
0.00812121	0.0295455	0
0.00812121	0.03	0
0.00812121	0.0304545	0
0.00812121	0.0309091	0
0.00812121	0.0313636	0
0.00812121	0.0318182	0
0.00812121	0.0322727	0
0.00812121	0.0327273	0
0.00812121	0.0331818	0
0.00812121	0.0336364	0
0.00812121	0.0340909	0
0.00812121	0.0345455	0
0.00812121	0.035	0
0.00812121	0.0354545	0
0.00812121	0.0359091	0
0.00812121	0.0363636	0
0.00812121	0.0368182	0
0.00812121	0.0372727	0
0.00812121	0.0377273	0
0.00812121	0.0381818	0
0.00812121	0.0386364	0
0.00812121	0.0390909	0
0.00812121	0.0395455	0
0.00812121	0.04	0
0.00812121	0.0404545	0
0.00812121	0.0409091	0
0.00812121	0.0413636	0
0.00812121	0.0418182	0
0.00812121	0.0422727	0
0.00812121	0.0427273	0
0.00812121	0.0431818	0
0.00812121	0.0436364	0
0.00812121	0.0440909	0
0.00812121	0.0445455	0
0.00812121	0.045	0

0.00825657	0	0
0.00825657	0.000454545	0
0.00825657	0.000909091	0
0.00825657	0.00136364	0
0.00825657	0.00181818	0
0.00825657	0.00227273	0
0.00825657	0.00272727	0
0.00825657	0.00318182	0
0.00825657	0.00363636	0
0.00825657	0.00409091	0
0.00825657	0.00454545	0
0.00825657	0.005	0
0.00825657	0.00545455	0
0.00825657	0.00590909	0
0.00825657	0.00636364	0
0.00825657	0.00681818	0
0.00825657	0.00727273	0
0.00825657	0.00772727	0
0.00825657	0.00818182	0
0.00825657	0.00863636	0
0.00825657	0.00909091	0
0.00825657	0.00954545	0
0.00825657	0.01	0
0.00825657	0.0104545	0
0.00825657	0.0109091	0
0.00825657	0.0113636	0
0.00825657	0.0118182	0
0.00825657	0.0122727	0
0.00825657	0.0127273	0
0.00825657	0.0131818	0
0.00825657	0.0136364	0
0.00825657	0.0140909	0
0.00825657	0.0145455	0
0.00825657	0.015	0
0.00825657	0.0154545	0
0.00825657	0.0159091	0
0.00825657	0.0163636	0
0.00825657	0.0168182	0
0.00825657	0.0172727	0
0.00825657	0.0177273	0
0.00825657	0.0181818	0
0.00825657	0.0186364	0
0.00825657	0.0190909	0
0.00825657	0.0195455	0
0.00825657	0.02	0
0.00825657	0.0204545	0
0.00825657	0.0209091	0
0.00825657	0.0213636	0
0.00825657	0.0218182	0
0.00825657	0.0222727	0
0.00825657	0.0227273	0
0.00825657	0.0231818	0
0.00825657	0.0236364	0
0.00825657	0.0240909	0
0.00825657	0.0245455	0
0.00825657	0.025	0
0.00825657	0.0254545	0
0.00825657	0.0259091	0
0.00825657	0.0263636	0
0.00825657	0.0268182	0
0.00825657	0.0272727	0
0.00825657	0.0277273	0
0.00825657	0.0281818	0
0.00825657	0.0286364	0
0.00825657	0.0290909	0
0.00825657	0.0295455	0
0.00825657	0.03	0
0.00825657	0.0304545	0
0.00825657	0.0309091	0
0.00825657	0.0313636	0
0.00825657	0.0318182	0
0.00825657	0.0322727	0
0.00825657	0.0327273	0
0.00825657	0.0331818	0
0.00825657	0.0336364	0
0.00825657	0.0340909	0
0.00825657	0.0345455	0
0.00825657	0.035	0
0.00825657	0.0354545	0
0.00825657	0.0359091	0
0.00825657	0.0363636	0
0.00825657	0.0368182	0
0.00825657	0.0372727	0
0.00825657	0.0377273	0
0.00825657	0.0381818	0
0.00825657	0.0386364	0
0.00825657	0.0390909	0
0.00825657	0.0395455	0
0.00825657	0.04	0
0.00825657	0.0404545	0
0.00825657	0.0409091	0
0.00825657	0.0413636	0
0.00825657	0.0418182	0
0.00825657	0.0422727	0
0.00825657	0.0427273	0
0.00825657	0.0431818	0
0.00825657	0.0436364	0
0.00825657	0.0440909	0
0.00825657	0.0445455	0
0.00825657	0.045	0

0.00839192	0	0
0.00839192	0.000454545	0
0.00839192	0.000909091	0
0.00839192	0.00136364	0
0.00839192	0.00181818	0
0.00839192	0.00227273	0
0.00839192	0.00272727	0
0.00839192	0.00318182	0
0.00839192	0.00363636	0
0.00839192	0.00409091	0
0.00839192	0.00454545	0
0.00839192	0.005	0
0.00839192	0.00545455	0
0.00839192	0.00590909	0
0.00839192	0.00636364	0
0.00839192	0.00681818	0
0.00839192	0.00727273	0
0.00839192	0.00772727	0
0.00839192	0.00818182	0
0.00839192	0.00863636	0
0.00839192	0.00909091	0
0.00839192	0.00954545	0
0.00839192	0.01	0
0.00839192	0.0104545	0
0.00839192	0.0109091	0
0.00839192	0.0113636	0
0.00839192	0.0118182	0
0.00839192	0.0122727	0
0.00839192	0.0127273	0
0.00839192	0.0131818	0
0.00839192	0.0136364	0
0.00839192	0.0140909	0
0.00839192	0.0145455	0
0.00839192	0.015	0
0.00839192	0.0154545	0
0.00839192	0.0159091	0
0.00839192	0.0163636	0
0.00839192	0.0168182	0
0.00839192	0.0172727	0
0.00839192	0.0177273	0
0.00839192	0.0181818	0
0.00839192	0.0186364	0
0.00839192	0.0190909	0
0.00839192	0.0195455	0
0.00839192	0.02	0
0.00839192	0.0204545	0
0.00839192	0.0209091	0
0.00839192	0.0213636	0
0.00839192	0.0218182	0
0.00839192	0.0222727	0
0.00839192	0.0227273	0
0.00839192	0.0231818	0
0.00839192	0.0236364	0
0.00839192	0.0240909	0
0.00839192	0.0245455	0
0.00839192	0.025	0
0.00839192	0.0254545	0
0.00839192	0.0259091	0
0.00839192	0.0263636	0
0.00839192	0.0268182	0
0.00839192	0.0272727	0
0.00839192	0.0277273	0
0.00839192	0.0281818	0
0.00839192	0.0286364	0
0.00839192	0.0290909	0
0.00839192	0.0295455	0
0.00839192	0.03	0
0.00839192	0.0304545	0
0.00839192	0.0309091	0
0.00839192	0.0313636	0
0.00839192	0.0318182	0
0.00839192	0.0322727	0
0.00839192	0.0327273	0
0.00839192	0.0331818	0
0.00839192	0.0336364	0
0.00839192	0.0340909	0
0.00839192	0.0345455	0
0.00839192	0.035	0
0.00839192	0.0354545	0
0.00839192	0.0359091	0
0.00839192	0.0363636	0
0.00839192	0.0368182	0
0.00839192	0.0372727	0
0.00839192	0.0377273	0
0.00839192	0.0381818	0
0.00839192	0.0386364	0
0.00839192	0.0390909	0
0.00839192	0.0395455	0
0.00839192	0.04	0
0.00839192	0.0404545	0
0.00839192	0.0409091	0
0.00839192	0.0413636	0
0.00839192	0.0418182	0
0.00839192	0.0422727	0
0.00839192	0.0427273	0
0.00839192	0.0431818	0
0.00839192	0.0436364	0
0.00839192	0.0440909	0
0.00839192	0.0445455	0
0.00839192	0.045	0

0.00852727	0	0
0.00852727	0.000454545	0
0.00852727	0.000909091	0
0.00852727	0.00136364	0
0.00852727	0.00181818	0
0.00852727	0.00227273	0
0.00852727	0.00272727	0
0.00852727	0.00318182	0
0.00852727	0.00363636	0
0.00852727	0.00409091	0
0.00852727	0.00454545	0
0.00852727	0.005	0
0.00852727	0.00545455	0
0.00852727	0.00590909	0
0.00852727	0.00636364	0
0.00852727	0.00681818	0
0.00852727	0.00727273	0
0.00852727	0.00772727	0
0.00852727	0.00818182	0
0.00852727	0.00863636	0
0.00852727	0.00909091	0
0.00852727	0.00954545	0
0.00852727	0.01	0
0.00852727	0.0104545	0
0.00852727	0.0109091	0
0.00852727	0.0113636	0
0.00852727	0.0118182	0
0.00852727	0.0122727	0
0.00852727	0.0127273	0
0.00852727	0.0131818	0
0.00852727	0.0136364	0
0.00852727	0.0140909	0
0.00852727	0.0145455	0
0.00852727	0.015	0
0.00852727	0.0154545	0
0.00852727	0.0159091	0
0.00852727	0.0163636	0
0.00852727	0.0168182	0
0.00852727	0.0172727	0
0.00852727	0.0177273	0
0.00852727	0.0181818	0
0.00852727	0.0186364	0
0.00852727	0.0190909	0
0.00852727	0.0195455	0
0.00852727	0.02	0
0.00852727	0.0204545	0
0.00852727	0.0209091	0
0.00852727	0.0213636	0
0.00852727	0.0218182	0
0.00852727	0.0222727	0
0.00852727	0.0227273	0
0.00852727	0.0231818	0
0.00852727	0.0236364	0
0.00852727	0.0240909	0
0.00852727	0.0245455	0
0.00852727	0.025	0
0.00852727	0.0254545	0
0.00852727	0.0259091	0
0.00852727	0.0263636	0
0.00852727	0.0268182	0
0.00852727	0.0272727	0
0.00852727	0.0277273	0
0.00852727	0.0281818	0
0.00852727	0.0286364	0
0.00852727	0.0290909	0
0.00852727	0.0295455	0
0.00852727	0.03	0
0.00852727	0.0304545	0
0.00852727	0.0309091	0
0.00852727	0.0313636	0
0.00852727	0.0318182	0
0.00852727	0.0322727	0
0.00852727	0.0327273	0
0.00852727	0.0331818	0
0.00852727	0.0336364	0
0.00852727	0.0340909	0
0.00852727	0.0345455	0
0.00852727	0.035	0
0.00852727	0.0354545	0
0.00852727	0.0359091	0
0.00852727	0.0363636	0
0.00852727	0.0368182	0
0.00852727	0.0372727	0
0.00852727	0.0377273	0
0.00852727	0.0381818	0
0.00852727	0.0386364	0
0.00852727	0.0390909	0
0.00852727	0.0395455	0
0.00852727	0.04	0
0.00852727	0.0404545	0
0.00852727	0.0409091	0
0.00852727	0.0413636	0
0.00852727	0.0418182	0
0.00852727	0.0422727	0
0.00852727	0.0427273	0
0.00852727	0.0431818	0
0.00852727	0.0436364	0
0.00852727	0.0440909	0
0.00852727	0.0445455	0
0.00852727	0.045	0

0.00866263	0	0
0.00866263	0.000454545	0
0.00866263	0.000909091	0
0.00866263	0.00136364	0
0.00866263	0.00181818	0
0.00866263	0.00227273	0
0.00866263	0.00272727	0
0.00866263	0.00318182	0
0.00866263	0.00363636	0
0.00866263	0.00409091	0
0.00866263	0.00454545	0
0.00866263	0.005	0
0.00866263	0.00545455	0
0.00866263	0.00590909	0
0.00866263	0.00636364	0
0.00866263	0.00681818	0
0.00866263	0.00727273	0
0.00866263	0.00772727	0
0.00866263	0.00818182	0
0.00866263	0.00863636	0
0.00866263	0.00909091	0
0.00866263	0.00954545	0
0.00866263	0.01	0
0.00866263	0.0104545	0
0.00866263	0.0109091	0
0.00866263	0.0113636	0
0.00866263	0.0118182	0
0.00866263	0.0122727	0
0.00866263	0.0127273	0
0.00866263	0.0131818	0
0.00866263	0.0136364	0
0.00866263	0.0140909	0
0.00866263	0.0145455	0
0.00866263	0.015	0
0.00866263	0.0154545	0
0.00866263	0.0159091	0
0.00866263	0.0163636	0
0.00866263	0.0168182	0
0.00866263	0.0172727	0
0.00866263	0.0177273	0
0.00866263	0.0181818	0
0.00866263	0.0186364	0
0.00866263	0.0190909	0
0.00866263	0.0195455	0
0.00866263	0.02	0
0.00866263	0.0204545	0
0.00866263	0.0209091	0
0.00866263	0.0213636	0
0.00866263	0.0218182	0
0.00866263	0.0222727	0
0.00866263	0.0227273	0
0.00866263	0.0231818	0
0.00866263	0.0236364	0
0.00866263	0.0240909	0
0.00866263	0.0245455	0
0.00866263	0.025	0
0.00866263	0.0254545	0
0.00866263	0.0259091	0
0.00866263	0.0263636	0
0.00866263	0.0268182	0
0.00866263	0.0272727	0
0.00866263	0.0277273	0
0.00866263	0.0281818	0
0.00866263	0.0286364	0
0.00866263	0.0290909	0
0.00866263	0.0295455	0
0.00866263	0.03	0
0.00866263	0.0304545	0
0.00866263	0.0309091	0
0.00866263	0.0313636	0
0.00866263	0.0318182	0
0.00866263	0.0322727	0
0.00866263	0.0327273	0
0.00866263	0.0331818	0
0.00866263	0.0336364	0
0.00866263	0.0340909	0
0.00866263	0.0345455	0
0.00866263	0.035	0
0.00866263	0.0354545	0
0.00866263	0.0359091	0
0.00866263	0.0363636	0
0.00866263	0.0368182	0
0.00866263	0.0372727	0
0.00866263	0.0377273	0
0.00866263	0.0381818	0
0.00866263	0.0386364	0
0.00866263	0.0390909	0
0.00866263	0.0395455	0
0.00866263	0.04	0
0.00866263	0.0404545	0
0.00866263	0.0409091	0
0.00866263	0.0413636	0
0.00866263	0.0418182	0
0.00866263	0.0422727	0
0.00866263	0.0427273	0
0.00866263	0.0431818	0
0.00866263	0.0436364	0
0.00866263	0.0440909	0
0.00866263	0.0445455	0
0.00866263	0.045	0

0.00879798	0	0
0.00879798	0.000454545	0
0.00879798	0.000909091	0
0.00879798	0.00136364	0
0.00879798	0.00181818	0
0.00879798	0.00227273	0
0.00879798	0.00272727	0
0.00879798	0.00318182	0
0.00879798	0.00363636	0
0.00879798	0.00409091	0
0.00879798	0.00454545	0
0.00879798	0.005	0
0.00879798	0.00545455	0
0.00879798	0.00590909	0
0.00879798	0.00636364	0
0.00879798	0.00681818	0
0.00879798	0.00727273	0
0.00879798	0.00772727	0
0.00879798	0.00818182	0
0.00879798	0.00863636	0
0.00879798	0.00909091	0
0.00879798	0.00954545	0
0.00879798	0.01	0
0.00879798	0.0104545	0
0.00879798	0.0109091	0
0.00879798	0.0113636	0
0.00879798	0.0118182	0
0.00879798	0.0122727	0
0.00879798	0.0127273	0
0.00879798	0.0131818	0
0.00879798	0.0136364	0
0.00879798	0.0140909	0
0.00879798	0.0145455	0
0.00879798	0.015	0
0.00879798	0.0154545	0
0.00879798	0.0159091	0
0.00879798	0.0163636	0
0.00879798	0.0168182	0
0.00879798	0.0172727	0
0.00879798	0.0177273	0
0.00879798	0.0181818	0
0.00879798	0.0186364	0
0.00879798	0.0190909	0
0.00879798	0.0195455	0
0.00879798	0.02	0
0.00879798	0.0204545	0
0.00879798	0.0209091	0
0.00879798	0.0213636	0
0.00879798	0.0218182	0
0.00879798	0.0222727	0
0.00879798	0.0227273	0
0.00879798	0.0231818	0
0.00879798	0.0236364	0
0.00879798	0.0240909	0
0.00879798	0.0245455	0
0.00879798	0.025	0
0.00879798	0.0254545	0
0.00879798	0.0259091	0
0.00879798	0.0263636	0
0.00879798	0.0268182	0
0.00879798	0.0272727	0
0.00879798	0.0277273	0
0.00879798	0.0281818	0
0.00879798	0.0286364	0
0.00879798	0.0290909	0
0.00879798	0.0295455	0
0.00879798	0.03	0
0.00879798	0.0304545	0
0.00879798	0.0309091	0
0.00879798	0.0313636	0
0.00879798	0.0318182	0
0.00879798	0.0322727	0
0.00879798	0.0327273	0
0.00879798	0.0331818	0
0.00879798	0.0336364	0
0.00879798	0.0340909	0
0.00879798	0.0345455	0
0.00879798	0.035	0
0.00879798	0.0354545	0
0.00879798	0.0359091	0
0.00879798	0.0363636	0
0.00879798	0.0368182	0
0.00879798	0.0372727	0
0.00879798	0.0377273	0
0.00879798	0.0381818	0
0.00879798	0.0386364	0
0.00879798	0.0390909	0
0.00879798	0.0395455	0
0.00879798	0.04	0
0.00879798	0.0404545	0
0.00879798	0.0409091	0
0.00879798	0.0413636	0
0.00879798	0.0418182	0
0.00879798	0.0422727	0
0.00879798	0.0427273	0
0.00879798	0.0431818	0
0.00879798	0.0436364	0
0.00879798	0.0440909	0
0.00879798	0.0445455	0
0.00879798	0.045	0

0.00893333	0	0
0.00893333	0.000454545	0
0.00893333	0.000909091	0
0.00893333	0.00136364	0
0.00893333	0.00181818	0
0.00893333	0.00227273	0
0.00893333	0.00272727	0
0.00893333	0.00318182	0
0.00893333	0.00363636	0
0.00893333	0.00409091	0
0.00893333	0.00454545	0
0.00893333	0.005	0
0.00893333	0.00545455	0
0.00893333	0.00590909	0
0.00893333	0.00636364	0
0.00893333	0.00681818	0
0.00893333	0.00727273	0
0.00893333	0.00772727	0
0.00893333	0.00818182	0
0.00893333	0.00863636	0
0.00893333	0.00909091	0
0.00893333	0.00954545	0
0.00893333	0.01	0
0.00893333	0.0104545	0
0.00893333	0.0109091	0
0.00893333	0.0113636	0
0.00893333	0.0118182	0
0.00893333	0.0122727	0
0.00893333	0.0127273	0
0.00893333	0.0131818	0
0.00893333	0.0136364	0
0.00893333	0.0140909	0
0.00893333	0.0145455	0
0.00893333	0.015	0
0.00893333	0.0154545	0
0.00893333	0.0159091	0
0.00893333	0.0163636	0
0.00893333	0.0168182	0
0.00893333	0.0172727	0
0.00893333	0.0177273	0
0.00893333	0.0181818	0
0.00893333	0.0186364	0
0.00893333	0.0190909	0
0.00893333	0.0195455	0
0.00893333	0.02	0
0.00893333	0.0204545	0
0.00893333	0.0209091	0
0.00893333	0.0213636	0
0.00893333	0.0218182	0
0.00893333	0.0222727	0
0.00893333	0.0227273	0
0.00893333	0.0231818	0
0.00893333	0.0236364	0
0.00893333	0.0240909	0
0.00893333	0.0245455	0
0.00893333	0.025	0
0.00893333	0.0254545	0
0.00893333	0.0259091	0
0.00893333	0.0263636	0
0.00893333	0.0268182	0
0.00893333	0.0272727	0
0.00893333	0.0277273	0
0.00893333	0.0281818	0
0.00893333	0.0286364	0
0.00893333	0.0290909	0
0.00893333	0.0295455	0
0.00893333	0.03	0
0.00893333	0.0304545	0
0.00893333	0.0309091	0
0.00893333	0.0313636	0
0.00893333	0.0318182	0
0.00893333	0.0322727	0
0.00893333	0.0327273	0
0.00893333	0.0331818	0
0.00893333	0.0336364	0
0.00893333	0.0340909	0
0.00893333	0.0345455	0
0.00893333	0.035	0
0.00893333	0.0354545	0
0.00893333	0.0359091	0
0.00893333	0.0363636	0
0.00893333	0.0368182	0
0.00893333	0.0372727	0
0.00893333	0.0377273	0
0.00893333	0.0381818	0
0.00893333	0.0386364	0
0.00893333	0.0390909	0
0.00893333	0.0395455	0
0.00893333	0.04	0
0.00893333	0.0404545	0
0.00893333	0.0409091	0
0.00893333	0.0413636	0
0.00893333	0.0418182	0
0.00893333	0.0422727	0
0.00893333	0.0427273	0
0.00893333	0.0431818	0
0.00893333	0.0436364	0
0.00893333	0.0440909	0
0.00893333	0.0445455	0
0.00893333	0.045	0

0.00906869	0	0
0.00906869	0.000454545	0
0.00906869	0.000909091	0
0.00906869	0.00136364	0
0.00906869	0.00181818	0
0.00906869	0.00227273	0
0.00906869	0.00272727	0
0.00906869	0.00318182	0
0.00906869	0.00363636	0
0.00906869	0.00409091	0
0.00906869	0.00454545	0
0.00906869	0.005	0
0.00906869	0.00545455	0
0.00906869	0.00590909	0
0.00906869	0.00636364	0
0.00906869	0.00681818	0
0.00906869	0.00727273	0
0.00906869	0.00772727	0
0.00906869	0.00818182	0
0.00906869	0.00863636	0
0.00906869	0.00909091	0
0.00906869	0.00954545	0
0.00906869	0.01	0
0.00906869	0.0104545	0
0.00906869	0.0109091	0
0.00906869	0.0113636	0
0.00906869	0.0118182	0
0.00906869	0.0122727	0
0.00906869	0.0127273	0
0.00906869	0.0131818	0
0.00906869	0.0136364	0
0.00906869	0.0140909	0
0.00906869	0.0145455	0
0.00906869	0.015	0
0.00906869	0.0154545	0
0.00906869	0.0159091	0
0.00906869	0.0163636	0
0.00906869	0.0168182	0
0.00906869	0.0172727	0
0.00906869	0.0177273	0
0.00906869	0.0181818	0
0.00906869	0.0186364	0
0.00906869	0.0190909	0
0.00906869	0.0195455	0
0.00906869	0.02	0
0.00906869	0.0204545	0
0.00906869	0.0209091	0
0.00906869	0.0213636	0
0.00906869	0.0218182	0
0.00906869	0.0222727	0
0.00906869	0.0227273	0
0.00906869	0.0231818	0
0.00906869	0.0236364	0
0.00906869	0.0240909	0
0.00906869	0.0245455	0
0.00906869	0.025	0
0.00906869	0.0254545	0
0.00906869	0.0259091	0
0.00906869	0.0263636	0
0.00906869	0.0268182	0
0.00906869	0.0272727	0
0.00906869	0.0277273	0
0.00906869	0.0281818	0
0.00906869	0.0286364	0
0.00906869	0.0290909	0
0.00906869	0.0295455	0
0.00906869	0.03	0
0.00906869	0.0304545	0
0.00906869	0.0309091	0
0.00906869	0.0313636	0
0.00906869	0.0318182	0
0.00906869	0.0322727	0
0.00906869	0.0327273	0
0.00906869	0.0331818	0
0.00906869	0.0336364	0
0.00906869	0.0340909	0
0.00906869	0.0345455	0
0.00906869	0.035	0
0.00906869	0.0354545	0
0.00906869	0.0359091	0
0.00906869	0.0363636	0
0.00906869	0.0368182	0
0.00906869	0.0372727	0
0.00906869	0.0377273	0
0.00906869	0.0381818	0
0.00906869	0.0386364	0
0.00906869	0.0390909	0
0.00906869	0.0395455	0
0.00906869	0.04	0
0.00906869	0.0404545	0
0.00906869	0.0409091	0
0.00906869	0.0413636	0
0.00906869	0.0418182	0
0.00906869	0.0422727	0
0.00906869	0.0427273	0
0.00906869	0.0431818	0
0.00906869	0.0436364	0
0.00906869	0.0440909	0
0.00906869	0.0445455	0
0.00906869	0.045	0

0.00920404	0	0
0.00920404	0.000454545	0
0.00920404	0.000909091	0
0.00920404	0.00136364	0
0.00920404	0.00181818	0
0.00920404	0.00227273	0
0.00920404	0.00272727	0
0.00920404	0.00318182	0
0.00920404	0.00363636	0
0.00920404	0.00409091	0
0.00920404	0.00454545	0
0.00920404	0.005	0
0.00920404	0.00545455	0
0.00920404	0.00590909	0
0.00920404	0.00636364	0
0.00920404	0.00681818	0
0.00920404	0.00727273	0
0.00920404	0.00772727	0
0.00920404	0.00818182	0
0.00920404	0.00863636	0
0.00920404	0.00909091	0
0.00920404	0.00954545	0
0.00920404	0.01	0
0.00920404	0.0104545	0
0.00920404	0.0109091	0
0.00920404	0.0113636	0
0.00920404	0.0118182	0
0.00920404	0.0122727	0
0.00920404	0.0127273	0
0.00920404	0.0131818	0
0.00920404	0.0136364	0
0.00920404	0.0140909	0
0.00920404	0.0145455	0
0.00920404	0.015	0
0.00920404	0.0154545	0
0.00920404	0.0159091	0
0.00920404	0.0163636	0
0.00920404	0.0168182	0
0.00920404	0.0172727	0
0.00920404	0.0177273	0
0.00920404	0.0181818	0
0.00920404	0.0186364	0
0.00920404	0.0190909	0
0.00920404	0.0195455	0
0.00920404	0.02	0
0.00920404	0.0204545	0
0.00920404	0.0209091	0
0.00920404	0.0213636	0
0.00920404	0.0218182	0
0.00920404	0.0222727	0
0.00920404	0.0227273	0
0.00920404	0.0231818	0
0.00920404	0.0236364	0
0.00920404	0.0240909	0
0.00920404	0.0245455	0
0.00920404	0.025	0
0.00920404	0.0254545	0
0.00920404	0.0259091	0
0.00920404	0.0263636	0
0.00920404	0.0268182	0
0.00920404	0.0272727	0
0.00920404	0.0277273	0
0.00920404	0.0281818	0
0.00920404	0.0286364	0
0.00920404	0.0290909	0
0.00920404	0.0295455	0
0.00920404	0.03	0
0.00920404	0.0304545	0
0.00920404	0.0309091	0
0.00920404	0.0313636	0
0.00920404	0.0318182	0
0.00920404	0.0322727	0
0.00920404	0.0327273	0
0.00920404	0.0331818	0
0.00920404	0.0336364	0
0.00920404	0.0340909	0
0.00920404	0.0345455	0
0.00920404	0.035	0
0.00920404	0.0354545	0
0.00920404	0.0359091	0
0.00920404	0.0363636	0
0.00920404	0.0368182	0
0.00920404	0.0372727	0
0.00920404	0.0377273	0
0.00920404	0.0381818	0
0.00920404	0.0386364	0
0.00920404	0.0390909	0
0.00920404	0.0395455	0
0.00920404	0.04	0
0.00920404	0.0404545	0
0.00920404	0.0409091	0
0.00920404	0.0413636	0
0.00920404	0.0418182	0
0.00920404	0.0422727	0
0.00920404	0.0427273	0
0.00920404	0.0431818	0
0.00920404	0.0436364	0
0.00920404	0.0440909	0
0.00920404	0.0445455	0
0.00920404	0.045	0

0.00933939	0	0
0.00933939	0.000454545	0
0.00933939	0.000909091	0
0.00933939	0.00136364	0
0.00933939	0.00181818	0
0.00933939	0.00227273	0
0.00933939	0.00272727	0
0.00933939	0.00318182	0
0.00933939	0.00363636	0
0.00933939	0.00409091	0
0.00933939	0.00454545	0
0.00933939	0.005	0
0.00933939	0.00545455	0
0.00933939	0.00590909	0
0.00933939	0.00636364	0
0.00933939	0.00681818	0
0.00933939	0.00727273	0
0.00933939	0.00772727	0
0.00933939	0.00818182	0
0.00933939	0.00863636	0
0.00933939	0.00909091	0
0.00933939	0.00954545	0
0.00933939	0.01	0
0.00933939	0.0104545	0
0.00933939	0.0109091	0
0.00933939	0.0113636	0
0.00933939	0.0118182	0
0.00933939	0.0122727	0
0.00933939	0.0127273	0
0.00933939	0.0131818	0
0.00933939	0.0136364	0
0.00933939	0.0140909	0
0.00933939	0.0145455	0
0.00933939	0.015	0
0.00933939	0.0154545	0
0.00933939	0.0159091	0
0.00933939	0.0163636	0
0.00933939	0.0168182	0
